t,r0,r1,r2
5.18,0.157634400427503,0.162099607734571,0.162620707590337
5.19,0.157120436314796,0.161578595390847,0.162111499066199
5.2,0.15660753395733,0.161058894099691,0.161603025199016
5.21,0.156095804919987,0.160540622360793,0.161095386625601
5.22,0.155585359973232,0.160023897224852,0.16058868395185
5.23,0.155076309066547,0.159508834263024,0.160083017731708
5.24,0.15456876130043,0.158995547560257,0.159578488454156
5.25,0.154062824905601,0.1584841497078,0.159075196523362
5.26,0.153558607237202,0.15797475180428,0.158573242237694
5.27,0.153056214756842,0.157467463472813,0.158072725782139
5.28,0.152555753034339,0.156962392875836,0.157573747204499
5.29,0.152057326747911,0.156459646742203,0.157076406392384
5.3,0.151561039687181,0.155959330409883,0.156580803088057
5.31,0.151066994765163,0.155461547854893,0.156087036846138
5.32,0.150575294029098,0.154966401746388,0.155595207032181
5.33,0.150086038677677,0.154473993490471,0.155105412813253
5.34,0.149599329079928,0.153984423289319,0.154617753136953
5.35,0.149115264792736,0.153497790191704,0.154132326729436
5.36,0.148633944586512,0.153014192158503,0.153649232078747
5.37,0.148155466465646,0.152533726116718,0.153168567421056
5.38,0.147679927690719,0.152056488020063,0.152690430733266
5.39,0.147207424800577,0.151582572907076,0.152214919715533
5.4,0.146738053633859,0.151112074951022,0.151742131783012
5.41,0.146271909346256,0.150645087521417,0.151272164052768
5.42,0.145809086428904,0.150181703226255,0.150805113308117
5.43,0.145349678721321,0.149722013958393,0.150341076018155
5.44,0.14489377942497,0.149266110934102,0.149880148287954
5.45,0.144441481103362,0.148814084728639,0.149422425853794
5.46,0.14399287569382,0.14836602530262,0.14896800406188
5.47,0.143548054502975,0.147922022026351,0.148516977837599
5.48,0.143107108202742,0.147482163696327,0.148069441664847
5.49,0.142670126821493,0.147046538547136,0.147625489559594
5.5,0.142237199732494,0.146615234259727,0.147185215039855
5.51,0.141808415637033,0.146188337960058,0.14674871108216
5.52,0.141383862544515,0.145765936222132,0.146316070104025
5.53,0.140963627747782,0.14534811506171,0.145887383907964
5.54,0.14054779779902,0.144934959926308,0.145462743634473
5.55,0.140136458476678,0.144526555703809,0.14504223973306
5.56,0.139729694756357,0.144122986705972,0.144625961883852
5.57,0.139327590776333,0.143724336675685,0.144213998934362
5.58,0.138930229801243,0.143330688802154,0.143806438834866
5.59,0.138537694186642,0.142942125736921,0.143403368539713
5.6,0.138150065340552,0.142558729628562,0.143004873900465
5.61,0.137767423687344,0.142180582202519,0.142611039528599
5.62,0.137389848629536,0.141807764841083,0.142221948631856
5.63,0.137017418511151,0.141440358736685,0.141837682805319
5.64,0.136650210581914,0.141078445092127,0.141458321755438
5.65,0.136288300962596,0.140722105416954,0.141083942934208
5.66,0.135931764612136,0.140371421940151,0.140714621078869
5.67,0.13558067529558,0.140026478204316,0.140350427533901
5.68,0.135235105555399,0.139687359906576,0.139991429375882
5.69,0.134895126683631,0.139354156123741,0.139637688120028
5.7,0.134560808698632,0.139026961085436,0.139289257900161
5.71,0.13423222031978,0.138705876834724,0.138946182759746
5.72,0.133909428948952,0.138391017275409,0.138608492567224
5.73,0.133592500651668,0.138082514521024,0.138276196615769
5.74,0.133281500142414,0.137780529186874,0.137949273298031
5.75,0.132976490771307,0.137485267758325,0.137627652728889
5.76,0.132677534512585,0.137197013059971,0.137311186188493
5.77,0.132384691955276,0.136916180282197,0.136999590128464
5.78,0.132098022296469,0.13664342216225,0.136692340930565
5.79,0.131817583334865,0.136379813515609,0.136388490354278
5.8,0.131543431467924,0.136086505897823,0.136127010861789
5.81,0.131275621687933,0.135785192144062,0.135886331044819
5.82,0.131014207581078,0.135487081940257,0.135655360062518
5.83,0.130759241325775,0.135197193001897,0.135429196398793
5.84,0.130510773694215,0.134917394950935,0.135206083987504
5.85,0.130268854048184,0.134647317340095,0.134986504184579
5.86,0.130033530344685,0.134386260123647,0.134771265247602
5.87,0.129804849134669,0.134133665145464,0.134561030847055
5.88,0.129582855560511,0.13388913581953,0.134356300349327
5.89,0.129367593358218,0.133652393853629,0.134157452082931
5.9,0.129159104856294,0.133423242204536,0.133964780331122
5.91,0.128957430973677,0.133201540018379,0.133778520405611
5.92,0.128762611215779,0.132987186273177,0.133598864942107
5.93,0.128574683674053,0.132780109065238,0.13342597458774
5.94,0.128393685018944,0.13258025838497,0.133259985203341
5.95,0.128219650490982,0.132387601124787,0.133101012803235
5.96,0.128052613901347,0.132202117485342,0.132949157125067
5.97,0.127892607615832,0.132023798304511,0.132804504250306
5.98,0.127739662546513,0.131852642996194,0.13266712862224
5.99,0.127593808140004,0.131688657903267,0.132537094653975
6.0,0.127455072364013,0.131531854950023,0.132414458020306
6.01,0.127323481692918,0.131382250505818,0.132299266743667
6.02,0.127199061090001,0.131239864424783,0.132191562107732
6.03,0.127081833989802,0.131104719212788,0.13209137942652
6.04,0.1269718222779,0.130976839312532,0.13199874870678
6.05,0.126869046269493,0.130856250484955,0.13191369520159
6.06,0.126773524687293,0.130742979268747,0.131836239895557
6.07,0.126685274635681,0.13063705252587,0.131766399891313
6.08,0.126604311577702,0.130538497034811,0.131704188746287
6.09,0.126530649303327,0.130447339153042,0.131649616752357
6.1,0.126464299904595,0.130363604515433,0.131602691155451
6.11,0.126405273749412,0.130287317787493,0.131563416335039
6.12,0.126353579443605,0.130218502440439,0.131531793959749
6.13,0.126309223796556,0.130157180568301,0.131507823098616
6.14,0.126272211799695,0.130103372708903,0.13149150030785
6.15,0.126242546584248,0.130057097710898,0.131482819692637
6.16,0.126220229386631,0.130018372600788,0.131481772970103
6.17,0.126205259511806,0.12998721247125,0.131488349490672
6.18,0.126197634301908,0.129963630361662,0.131502536271535
6.19,0.12619734908964,0.129947637185139,0.131524317992386
6.2,0.126204397168297,0.129939241621931,0.131553677015591
6.21,0.126218769746836,0.129938450044353,0.131590593369461
6.22,0.126240455912219,0.129945266437554,0.131635044744722
6.23,0.12626944258859,0.129959692321252,0.13168700648014
6.24,0.126305714496097,0.129981726682377,0.131746451543037
6.25,0.126349254108693,0.130011365898158,0.131813350508704
6.26,0.126400041611973,0.130048603674471,0.131887671537785
6.27,0.126458054862093,0.130093430976377,0.131969380343473
6.28,0.126523269339239,0.130145835962956,0.132058440170861
6.29,0.126595658106791,0.130205803924763,0.132154811759296
6.3,0.126675191765838,0.130273317219199,0.132258453313733
6.31,0.126761838411633,0.130348355215629,0.132369320467656
6.32,0.126855563589063,0.130430894225284,0.132487366248802
6.33,0.126956330244996,0.130520907453865,0.132612541037224
6.34,0.127064098684874,0.130618364939879,0.13274479252896
6.35,0.127178826525787,0.130723233501819,0.132884065697071
6.36,0.127300468651022,0.130835476685506,0.133030302741433
6.37,0.127428977163691,0.130955054715614,0.133183443050075
6.38,0.127564301337629,0.131081924439781,0.13334342315274
6.39,0.127706387572109,0.131216039298505,0.133510176670447
6.4,0.127855179343444,0.131357349265893,0.133683634256001
6.41,0.128010617156175,0.131505800819086,0.133863723569123
6.42,0.128172638494574,0.131661336893632,0.134050369190963
6.43,0.12834117777401,0.131823896852122,0.134243492583322
6.44,0.128516166289213,0.131993416448512,0.134443012038675
6.45,0.128697532166453,0.132169827793479,0.134648842606088
6.46,0.128885200309485,0.132353059331716,0.134860896034412
6.47,0.129079092348589,0.132543035809187,0.135079080703629
6.48,0.129279126585882,0.13273967824712,0.135303301572563
6.49,0.12948521794277,0.13294290391635,0.135533460086933
6.5,0.129697277901385,0.133152626312419,0.135769454126657
6.51,0.12991521444843,0.133368755132533,0.136011177923136
6.52,0.130138932015462,0.133591196247703,0.136258521979722
6.53,0.130368331418467,0.133819851679053,0.136511372993322
6.54,0.130603309794596,0.134054619564879,0.13676961377049
6.55,0.130843760536779,0.134295394138718,0.137033123137576
6.56,0.131089573226454,0.134542065691981,0.137301775850523
6.57,0.1313406335639,0.134794520538669,0.137575442498547
6.58,0.131596823294737,0.135052640980046,0.137853989401946
6.59,0.131858020134131,0.135316305252732,0.138137278512543
6.6,0.132124097690452,0.135585387491889,0.138425167303217
6.61,0.132394925380132,0.135859757657833,0.138717508650451
6.62,0.13267036834726,0.136139281503327,0.139014150722737
6.63,0.132950287374296,0.13642382048798,0.139314936854214
6.64,0.133234538790193,0.136713231695296,0.139619705423293
6.65,0.133522974378135,0.137007367779353,0.139928289711304
6.66,0.133815441278893,0.137306076865539,0.140240517772279
6.67,0.134111781889037,0.137609202453027,0.140556212305498
6.68,0.134411833762834,0.137916583305425,0.140875190498311
6.69,0.134715429502837,0.138228053361826,0.141197263892176
6.7,0.135022396655966,0.138543441603061,0.141522238237571
6.71,0.135332557604185,0.138862571934853,0.1418499133544
6.72,0.13564572945451,0.139185263068695,0.14218008298113
6.73,0.135961723926506,0.1395113283583,0.142512534655647
6.74,0.136280347243722,0.139840575686845,0.14284704956415
6.75,0.136601400020827,0.140172807307946,0.143183402434043
6.76,0.136924677154883,0.140507819694552,0.143521361408877
6.77,0.137249967717651,0.140845403392428,0.143860687955142
6.78,0.137577054849591,0.141185342862635,0.144201136768463
6.79,0.137905715661179,0.141527416319054,0.144542455721908
6.8,0.138235721135145,0.141871395590896,0.144884385806016
6.81,0.138566836040178,0.142217045950567,0.145226661112882
6.82,0.138898818847523,0.142564125988195,0.145569008849511
6.83,0.13923142166314,0.142912387443446,0.145911149371011
6.84,0.139564390164233,0.14326157510048,0.146252796244654
6.85,0.139897463557291,0.143611426639484,0.146593656377918
6.86,0.140230374544136,0.143961672541719,0.14693343015853
6.87,0.14056284931225,0.14431203599091,0.147271811634271
6.88,0.140894607541483,0.144662232798831,0.147608488774708
6.89,0.141225362436333,0.14501197135201,0.147943143731977
6.9,0.141554820782201,0.145360952583832,0.148275453190059
6.91,0.141882683032506,0.145708869980299,0.148605088723364
6.92,0.142208643428544,0.146055409612104,0.148931717250696
6.93,0.142532390152673,0.146400250211941,0.149255001503547
6.94,0.1428536055228,0.146743063292001,0.149574600549791
6.95,0.143171966229132,0.147083513305399,0.149890170385004
6.96,0.143487143615762,0.147421257867157,0.15020136454932
6.97,0.143798804018013,0.14775594802122,0.150507834799081
