real,imag
-0.554281885220581,-0.681093420480630
-0.552143519102134,-0.679261611155511
-0.550892279494638,-0.675907185933999
-0.540748686199395,-0.667228586424052
-0.536874529922900,-0.658513627507436
-0.532570097644590,-0.652294940602276
-0.523944023133883,-0.642733896840439
-0.523098888681591,-0.640555238279466
-0.507214342068282,-0.634726865847317
-0.761110285222570,-0.265519328941300
-0.758868958918105,-0.264348928663737
-0.497972723805071,-0.624670543702752
-0.753672313450128,-0.259847042905905
-0.509602342091521,-0.610544960764596
-0.465564421405935,0.644593973131516
-0.510629674293968,-0.605022681813824
-0.508404117824423,-0.606730563221220
-0.744527732892460,-0.265515194577075
-0.462183787072989,0.640398367197175
-0.464216634716786,0.633493198437940
-0.496040876873276,-0.608660960403360
-0.639443314878757,0.455140306101556
-0.487053917200610,-0.613649255689410
-0.637949645616052,0.444672178866547
-0.449455729323317,0.629225479035433
-0.482866385982843,-0.603539021308504
-0.628365405369962,0.448238491486893
-0.633133976834058,0.439044309606881
-0.474122213305188,0.607274599180200
-0.724941840746629,-0.256949940984436
-0.722694562674980,-0.258607104907690
-0.464037936221886,0.606470405233261
-0.762493533360950,-0.014766779229121
-0.688471710203183,0.326784986557396
-0.718874530699656,-0.251918655322958
-0.757599069890786,-0.014455458483446
-0.463679547690421,0.599135359386682
-0.734779049912724,-0.184072469880037
-0.456298246050624,0.603695442608091
-0.449231207311433,0.608677478728226
-0.683768169148268,0.322691610766006
-0.707571236843112,-0.265572706161832
-0.684671221294600,0.319289035146694
-0.492893794724156,-0.571447952720904
-0.732262967169194,-0.179360660200292
-0.731917161774671,-0.174295511866364
-0.705570565456390,-0.258324132004789
-0.475460993808666,-0.581240925920141
-0.750644865763976,-0.011937209395355
-0.116254913945409,0.741492634466035
-0.465793866841507,-0.582946120525076
-0.456381287492214,0.588923066683367
-0.744392232726467,-0.018831794339566
-0.116619031439385,0.733298500310801
-0.216249396362802,0.708775696406124
-0.698692083226980,-0.245900012296475
-0.672260832202861,0.306321050237886
-0.435771549610111,0.596163320459163
-0.665053330416331,0.316237148813876
-0.700906140621070,-0.223839623844313
-0.596648652827695,0.430105579659028
-0.689309167792346,-0.255296968079661
-0.462342090757046,-0.571026284549681
-0.456291131621544,-0.574413888417215
-0.239411800841961,0.692459159937820
-0.582814575662441,0.443728314768203
-0.686200967763437,-0.255844010399797
-0.575032721982676,0.453408056700439
-0.114061705299975,0.722894353796788
-0.709603667116782,-0.178093301679115
-0.699550572179453,-0.212421211008386
-0.102652348573414,0.721942905319920
-0.216746073242381,0.695435322136019
-0.688470546051599,-0.237707222666411
-0.593812853534104,0.420110990196708
-0.301022159081623,0.661752424769858
-0.437089733142362,0.580191988050039
-0.657484329872628,0.307421309775806
-0.659251331801256,0.299550027407473
-0.226722802596494,0.687258466157433
-0.482579437068597,-0.539270635950896
-0.722852130321535,-0.006899608471257
-0.722313807695491,-0.010379909455939
-0.626282701218078,0.358652980969451
-0.675869263376682,-0.251646571706627
-0.720778697010374,-0.019888204416986
-0.477532438738332,-0.538322235218220
-0.652628947401705,0.302500843338865
-0.630337120400647,0.345881036628241
-0.469515639710654,-0.543467302630598
-0.432023132742433,-0.573390395901160
-0.448151505335001,-0.560759797949106
-0.595069541002450,0.399915131924171
-0.705857778906886,0.125324822721371
-0.423641765191702,0.578262518015744
-0.674366460889161,-0.242305428277133
-0.666226450008959,-0.261565601275692
-0.714925431991781,-0.028265666336416
-0.441147247637259,-0.562919838540611
-0.714788421296075,-0.002014577188494
-0.340311448474613,0.628095344177763
-0.324076856963850,0.636499440885000
-0.714133144542652,-0.007182074969235
-0.437174525145538,0.563676771497333
-0.702300000405632,0.124359416342760
-0.569651794233976,0.429141366344470
-0.712198125727791,-0.030704079607993
-0.352458022918287,0.619164689854574
-0.699489174886994,0.120996173116374
-0.656274718454936,0.269196497703797
-0.301659225989297,0.641920137428545
-0.459450680270151,-0.540273389558462
-0.421526614791961,0.569367398466861
-0.417475565845149,-0.571091524311319
-0.473232886101680,-0.524789781123047
-0.615509963215927,0.345847207014676
-0.705342511789335,-0.001638363517559
-0.339894155269345,0.617744489104646
-0.228654838400606,0.666762670376028
-0.547161205816716,0.442896972186166
-0.427153652773048,0.559011268675476
-0.109423148476333,0.693874347119052
-0.640862061027145,0.286141373490561
-0.550835578052003,0.434098754370151
-0.649611084918554,0.263720799378718
-0.696583944132897,0.076627450900840
-0.220992463033475,0.663259447151243
-0.449195691587014,-0.535498074296616
-0.664768180659005,-0.215477066492726
-0.595705449596196,0.364014472314736
-0.516701951285307,0.469321271000612
-0.696824297799446,-0.040483139110530
-0.668960757956192,-0.199117131643663
-0.093858945300971,0.691393758443518
-0.474069051170079,-0.511620969390644
-0.599449696784005,0.354554456413663
-0.631893732168882,0.292046896119895
-0.608865955257196,-0.336831132827585
-0.607999480413406,0.338315943961829
-0.691826486401025,0.070235273679786
-0.318545519210872,0.617549827339210
-0.676915812279050,-0.155017350843889
-0.682766887382367,0.122307769914945
-0.101693425612732,0.685384982107942
-0.640550761676514,0.263685445451078
-0.107458571213365,0.684119805756760
-0.417936697742130,0.551787445020072
-0.462786557729461,-0.514681310355220
-0.556813948427087,0.410258905189592
-0.651821127286944,-0.229394196671054
-0.599213333757228,-0.339785509475169
-0.683830935565129,0.077885681797410
-0.207078692824432,0.656113536036775
-0.659789105089787,-0.194909147079770
-0.651802974873072,-0.216734666272165
-0.670797721266986,-0.147793155094915
-0.684760078647445,0.052793299283716
-0.633182010187001,0.261932719327928
-0.529246466991621,0.434873102498273
-0.314043145837652,0.608434814672410
-0.177399023803308,0.660947973856509
-0.674801269334422,0.111480429387890
-0.428423516708214,-0.532440024058935
-0.544688785674960,0.412427993451045
-0.666957225574307,-0.145702188421235
-0.623740000799934,0.274716420591216
-0.515389382804659,0.445587838650072
-0.547956657843477,0.404540673570702
-0.637473289527312,-0.239673311391030
-0.530138268071856,0.427349666193205
-0.502912902096911,0.458401094303989
-0.600464941132544,0.320100550233796
-0.651146260000079,-0.191248326405298
-0.637145090901432,0.233500516501697
-0.402830633281181,0.545795790699550
-0.678001175455317,-0.010618678954986
-0.585766052869736,-0.340523616204869
-0.560218204318611,0.380520342209233
-0.454264438705665,-0.501433444720566
-0.547096104331135,0.397899712077254
-0.177687407553305,0.651950396376513
-0.283868235526145,0.613157299490507
-0.396589041475542,-0.545052068517382
-0.196876995775668,0.644098745808984
-0.607584258813347,0.290562752616758
-0.569511705702435,-0.358582922582403
-0.624482463510448,-0.249968567395406
-0.571836741736143,0.353909490278304
-0.406557308277856,-0.534469645347269
-0.669772671734710,-0.031883657909606
-0.663290545533742,0.098168868963058
-0.186194231372760,0.643854747188062
-0.660877741815883,0.111470521495212
-0.660795697024047,-0.111608816727773
-0.669891504834938,-0.005075858560778
-0.668039774941782,-0.049146695885271
-0.212288688585699,0.635313423695534
-0.416526269299941,0.524459086882512
-0.625308557832857,-0.239250026168759
-0.575946303408752,0.341340224041169
-0.669286177372046,-0.000202449599304
-0.417219257148959,-0.521431751210265
-0.608877065768916,0.272846968105897
-0.431739922746718,-0.508534638615920
-0.526674873921645,0.409392624219119
-0.663459500781643,0.068517187606520
-0.543465256698760,0.385601540260198
-0.403851714857408,0.529929112734325
-0.579957467211545,0.327338833480449
-0.611226291842026,0.263672540717265
-0.657539366024244,-0.102593568662926
-0.589793680701652,0.307555188453381
-0.397822903703912,0.532792291075715
-0.315481132241109,0.585086762135437
-0.661266810120802,-0.062105092807842
-0.499668721045238,0.435352726389645
-0.290910653390636,-0.595382575040548
-0.622959642085043,0.225895151973993
-0.293250991562433,0.593304114361434
-0.598102590131207,0.283049258693022
-0.579190695186118,-0.317819887270271
-0.097305280128390,0.652997142325767
-0.532639514485254,0.389436634456122
-0.397722599741730,0.525965976649720
-0.658836495692745,-0.001903641505221
-0.428648123335419,-0.500176949484384
-0.277540672591848,0.596456100529094
-0.652524702573856,-0.070340068123595
-0.099432221251664,0.648642817243600
-0.624029531239181,-0.201734937893473
-0.177515401485869,0.631056175213825
-0.615002364349884,-0.226392198344772
-0.648004433649536,-0.097514007122841
-0.482898582796419,0.442468821165178
-0.644912810297680,-0.113529436918955
-0.644012148226181,0.112830810980142
-0.637761598397154,-0.143758671742775
-0.586023606023718,0.288187676364652
-0.285695944401663,-0.586682267260830
-0.649591686324514,0.052315513402485
