real,imag
0.267431307210005,-0.754221123045934
0.266372584657983,-0.751156920058711
0.266722001328969,-0.750807490032040
0.543778211279333,-0.579600181182999
0.541685175126648,-0.577103395732673
0.540995416275090,-0.576896807717697
0.262799621123446,-0.740888996576108
0.264661090304009,-0.738683177808022
0.533072862381006,-0.567646150104734
0.532177497130801,-0.567175698213352
0.262450838078881,-0.730436946975644
0.257250487695939,-0.724598643505915
0.522940779645924,-0.563173320864444
0.261793055735299,-0.718863654969773
0.251766195484710,-0.717838490813279
0.517294326819996,-0.557580820309950
0.516814312485884,-0.557739008674693
0.260792727448487,-0.710646250159900
0.515958912715625,-0.549075929619769
0.514605370347954,-0.545257062494115
0.259436844700599,-0.694685386451081
0.498575069706255,-0.548210033164789
0.256366409563918,-0.694779000931461
0.243072171619406,-0.698928466073396
0.249565514259122,-0.696399589146712
0.260478763901306,-0.689592069091343
0.257861403589682,-0.688511204464994
0.491991853468014,-0.544417773604717
0.489395610170934,-0.546239357076589
0.492158217547110,-0.541054783527043
0.498079164343353,-0.532893154292252
0.486480224743408,-0.539615633891188
0.458993702686053,-0.558194597487312
0.457133927088635,-0.559680899960545
0.242933395151543,-0.678948575299994
0.472372181727816,-0.542369823542349
0.457721337500065,-0.554726061438373
0.261559277445299,-0.668837264791303
0.453951309436761,-0.553009855543273
0.459565369303204,-0.547836173278664
0.234066983479721,-0.672453165534003
0.480072054828734,-0.523155552768487
0.461515013258403,-0.539068138007754
0.476591027810371,-0.523778991480478
0.259744882176304,-0.657450248910960
0.255296168063159,-0.659178670870916
0.224247532283993,-0.667073932553598
0.471350964261471,-0.520745471170661
0.485876293427411,-0.505733417978307
0.445164908024466,-0.536625475983666
0.445280829901992,-0.527257427912406
0.461613055222063,-0.512103527577028
0.433180358073792,-0.536206384260271
0.468981437322240,-0.502894974808260
0.456346583306044,-0.513356829057870
0.439158852584659,-0.526521060856198
0.465997020723978,-0.501369176534430
0.256924780939260,-0.634144628244175
0.450827993781314,-0.512914944338294
0.425211165957397,-0.534175176486729
0.235098775156538,-0.639520800690930
0.460460265487204,-0.501518791863727
0.461851405501903,-0.498604158127174
0.224617205410389,-0.640664595165858
0.233755652470392,-0.636256015475534
0.436169201761211,-0.516925795883836
0.499891589569014,-0.450655565786924
0.212181276879989,-0.638292122179992
0.449563870636333,-0.497313150316558
0.219006462620764,-0.633279982243637
0.497132563373531,-0.448976049037511
0.426789780719956,-0.515938741713192
0.496356644042691,-0.446523870555632
0.254819306883604,-0.616621248692059
0.236636933521463,-0.623447902466640
-0.307740516513925,-0.590437292251944
0.440761069607866,-0.498105836286976
-0.310291888250537,-0.586693535496647
-0.308478323407185,-0.585499012791723
-0.305650106710655,-0.586539891760493
-0.312503351110623,-0.582044514586968
0.452362511487401,-0.481079023670072
0.424559179807039,-0.505340350377524
0.452333614228544,-0.479850442734052
0.409893104865837,-0.513497683091396
-0.306351192832455,-0.579767239571101
-0.306652942508576,-0.576435163419316
0.246611427419721,-0.604421666086732
0.483037168995128,-0.438978900649644
0.204135541788603,-0.619896184484226
0.453178978257957,-0.469229896456225
-0.306127521233980,-0.574788547744528
0.421192687048190,-0.494951532987477
0.214145491852193,-0.612655348184419
-0.302522147357962,-0.573455996842958
0.439674552219713,-0.471606490424310
0.225860719279745,-0.602282496786637
-0.294297544922647,-0.570887300957402
0.412525338782353,-0.491396067977901
0.209558798959215,-0.605979253559935
0.478609740953661,-0.426643579916678
-0.306105263896354,-0.563350941663770
-0.304564973905653,-0.563800981877822
0.440963405134127,-0.464845671507996
0.195380097416596,-0.609414312966961
-0.293943835798076,-0.566590515409667
0.215791735471830,-0.600610816652884
0.427191746885981,-0.473038097352258
0.431372311427419,-0.468557642133993
0.202935778520531,-0.603680594292627
-0.297904915737271,-0.562841899670191
0.261098572641567,-0.580587956441793
0.192926085657183,-0.606297800776896
0.470358827450412,-0.423101368208679
-0.297430164890114,-0.557637118234449
0.227374559757012,-0.588900364511217
0.429061995947912,-0.461792320864467
0.422560395091098,-0.466402563630226
0.427989783394658,-0.456656814752176
0.401200242743244,-0.478733743171146
-0.293433653716462,-0.549060173131791
-0.295009194996591,-0.547037900590013
0.420606608883949,-0.456520452420058
-0.301248806232625,-0.542536570015504
0.425009016599946,-0.451537048972547
-0.283304190744770,-0.551181018127328
-0.308260091172392,-0.537099985461281
0.457912042282436,-0.416770872643979
-0.286741258509800,-0.548004222805052
0.386776152464867,-0.481526078446524
-0.299099240930013,-0.539077765317220
0.227337018148483,-0.572453440213360
-0.281776656797785,-0.543467214726138
0.390126757295638,-0.471181210158918
0.415059290748675,-0.447109809827177
0.401547373810522,-0.458888658612158
-0.284544534336986,-0.537487825262089
0.386698802012009,-0.468922512826765
0.408741059322698,-0.446773656468649
0.111962199284368,-0.595051137447737
0.450771888619656,-0.402901666904713
0.248411232512472,-0.551185069380345
-0.298500995794209,-0.524123505709954
-0.287453993639789,-0.529861658102081
0.232962988711286,-0.555617856588413
0.111710877285655,-0.591772615405552
-0.299052255628385,-0.521952948691287
0.390398345811679,-0.455952386637441
