t,r0,r1,r2
0.83,0.12981758516916,1.45913474151065,1.47043107893617
0.84,0.132698891354723,1.46349792546257,1.47481766631097
0.85,0.135595957361352,1.46788933459694,1.47918274828759
0.86,0.138507676449471,1.47230666423622,1.48352313717051
0.87,0.141432905564417,1.47674737663228,1.48783499426307
0.88,0.144370465253723,1.4812086784044,1.49211418958152
0.89,0.14731913968262,1.48568749318172,1.49635658854507
0.9,0.15027767676035,1.49018043320699,1.5005583062674
0.91,0.153244788384647,1.49468376786317,1.50471589373133
0.92,0.156219150811163,1.49919339224507,1.50882646153762
0.93,0.159199405156399,1.50370479421576,1.51288776040188
0.94,0.162184158040534,1.50821302195578,1.51689821369887
0.95,0.165171982376663,1.51271265262103,1.52085691100687
0.96,0.168161418314407,1.51719776509826,1.52476354768648
0.97,0.171150974340934,1.5216619212117,1.5286183895661
0.98,0.174139128546705,1.52609811956129,1.53242217765475
0.99,0.177124330059594,1.53049883582128,1.53617598638713
1.0,0.180105000649342,1.53485603088896,1.53988116586554
1.01,0.183079536506196,1.53916113171357,1.54353920132277
1.02,0.186046310193987,1.54340511288881,1.54715161534198
1.03,0.189003672776394,1.54757855678458,1.55071983505646
1.04,0.191949956117313,1.55167174249855,1.55424509222078
1.05,0.194883475348284,1.55567476026057,1.55772830539305
1.06,0.197802531502919,1.55957763712648,1.56116996511154
1.07,0.200705414309729,1.56337049916096,1.56457000994922
1.08,0.203590405130987,1.56704367877182,1.56792767468844
1.09,0.206455780047674,1.57058793080261,1.57124134616658
1.1,0.209299813071917,1.57399444685363,1.57450842403558
1.11,0.212120779475536,1.57725497810401,1.57772524080969
1.12,0.214916959221222,1.58036188104741,1.58088660668308
1.13,0.217686640479967,1.58330809262042,1.58398585589249
1.14,0.220428123216886,1.58608705965038,1.58701444942493
1.15,0.22313972282792,1.58869261405184,1.58996180148416
1.16,0.225819773805638,1.59111880117925,1.59281499497291
1.17,0.22846663341491,1.59335967342447,1.59555855280446
1.18,0.231078685359413,1.5954090656749,1.59817428381291
1.19,0.233654343408824,1.59726036228939,1.60064114866486
1.2,0.23619205497831,1.59890627895426,1.60293528209931
1.21,0.238690304620613,1.6003386733804,1.60503020788856
1.22,0.241147617435737,1.60154840256932,1.60689718171859
1.23,0.243562562313751,1.60252522314631,1.60850584176638
1.24,0.245933755115324,1.60325780236884,1.60982504691355
1.25,0.248259861616195,1.60373377451269,1.6108239231596
1.26,0.250539600308076,1.60393990097473,1.61147304076935
1.27,0.252771744997741,1.60386233563051,1.61174560346279
1.28,0.254953748385533,1.60348758946245,1.61113516047803
1.29,0.257087262640032,1.60280052236261,1.61069689263223
1.3,0.259169859860699,1.60178841475104,1.6098278438475
1.31,0.261200556742829,1.60043915619784,1.60851615964004
1.32,0.263178434886504,1.59874232782811,1.60675594762109
1.33,0.26510264197637,1.5966897445588,1.60454725249171
1.34,0.266972392699686,1.59427580016669,1.60189563191154
1.35,0.26878696940518,1.59149783319025,1.59881152240035
1.36,0.270545722505959,1.5883562959156,1.59530948804627
1.37,0.272248070628597,1.58485480149526,1.59140729813962
1.38,0.273893500517082,1.58100002718668,1.58712515189505
1.39,0.275481566697933,1.57680149666913,1.58248485681715
1.4,0.277011890916935,1.57227126150662,1.5775091706069
1.41,0.278484161356525,1.56742349885906,1.57222121654492
1.42,0.279898131647846,1.56227409761931,1.5666440278414
1.43,0.281253619692193,1.55684020470753,1.56080019166289
1.44,0.282550506302277,1.55113980297087,1.55471158598044
1.45,0.283788733683227,1.54519131804331,1.54839919240753
1.46,0.284968303761637,1.53901327706972,1.54188297458772
1.47,0.286089276387326,1.53262401551151,1.5351818003997
1.48,0.287151767433623,1.52604144198501,1.52831340892519
1.49,0.288155946716038,1.51928285797447,1.52129440236841
1.5,0.289102035984335,1.51236482076656,1.51414025099935
1.51,0.289990306691914,1.50530305555237,1.50686531950953
1.52,0.290821077786621,1.49811239854537,1.49948291189379
1.53,0.291594713445298,1.49080677063358,1.49200530915542
1.54,0.292311620784529,1.48339917582873,1.48444382392603
1.55,0.292972247557029,1.4759017154976,1.47680886680493
1.56,0.293577079848151,1.46832561645187,1.46910999360788
